"rosflight/rosflight"	"ROS stack for the ROSflight autopilot"	"https://github.com/rosflight/rosflight"	"github"	"master"	"9"	"0"	"14"	"2"	"539"	"19"	"6"	"21"
"wg-perception/people"	""	"https://github.com/wg-perception/people"	"github"	"kinetic"	"34"	"0"	"12"	"7"	"224"	"14"	"25"	"23"
"cbandera/rosparam_handler"	"An easy wrapper for using parameters in ROS"	"https://github.com/cbandera/rosparam_handler"	"github"	"develop"	"2"	"0"	"5"	"2"	"140"	"4"	"4"	"14"
"prajankya/AgriMapper"	"A Precision Horticulture 2D Vegetation Mapping Robot"	"https://github.com/prajankya/AgriMapper"	"github"	"master"	"20"	"0"	"2"	"0"	"249"	"4"	"0"	"2"
"ros-perception/image_common"	"The image_common of http://www.ros.org/wiki/image_common has moved to github"	"https://github.com/ros-perception/image_common"	"github"	"hydro-devel"	"1"	"0"	"26"	"14"	"352"	"19"	"87"	"37"
"UbiquityRobotics/magni_robot"	"Starting point for Magni Robots. Includes launch files and configuration."	"https://github.com/UbiquityRobotics/magni_robot"	"github"	"indigo-devel"	"20"	"0"	"13"	"0"	"179"	"5"	"16"	"7"
"intel/ros2_object_analytics"	""	"https://github.com/intel/ros2_object_analytics"	"github"	"master"	"0"	"1"	"3"	"0"	"158"	"3"	"8"	"12"
"berkeleyopenarms/blue_core"	"The Blue stack provides all the basic software for running and using a Blue robot arm"	"https://github.com/berkeleyopenarms/blue_core"	"github"	"master"	"13"	"0"	"1"	"7"	"540"	"33"	"0"	"13"
"ros/ros"	"Core ROS packages"	"https://github.com/ros/ros"	"github"	"kinetic-devel"	"1"	"0"	"10"	"4"	"3933"	"14"	"241"	"73"
"fkanehiro/openhrp3"	"Open Architecture Human-centered Robotics Platform"	"https://github.com/fkanehiro/openhrp3"	"github"	"master"	"2"	"0"	"8"	"5"	"3227"	"6"	"7"	"34"
"dmweis/Hopper_ROS"	"ROS stack for a Hexapod robot"	"https://github.com/dmweis/Hopper_ROS"	"github"	"master"	"27"	"0"	"0"	"0"	"813"	"8"	"0"	"2"
"PilzDE/pilz_robots"	"PILZ robot manipulator module PRBT 6 in ROS"	"https://github.com/PilzDE/pilz_robots"	"github"	"melodic-devel"	"54"	"0"	"4"	"6"	"189"	"14"	"19"	"13"
"ros-drivers/usb_cam"	"A ROS Driver for V4L USB Cameras"	"https://github.com/ros-drivers/usb_cam"	"github"	"develop"	"1"	"0"	"43"	"14"	"245"	"3"	"21"	"25"
"cvra/goldorak"	"Project Goldorak, CVRA's small robot for Eurobot 2016, running ROS"	"https://github.com/cvra/goldorak"	"github"	"master"	"15"	"0"	"2"	"1"	"473"	"6"	"4"	"6"
"OrebroUniversity/yumi"	"ROS packages pertaining to the ABB YuMi (IRB 14000) robot"	"https://github.com/OrebroUniversity/yumi"	"github"	"master"	"37"	"0"	"6"	"1"	"148"	"10"	"3"	"8"
"PR2/pr2_ethercat_drivers"	"Drivers for the ethercat system and the peripherals on the PR2."	"https://github.com/PR2/pr2_ethercat_drivers"	"github"	"kinetic-devel"	"9"	"0"	"18"	"0"	"359"	"18"	"61"	"37"
"AutonomyLab/bebop_autonomy"	"ROS driver for Parrot Bebop Drones 1.0 & 2.0"	"https://github.com/AutonomyLab/bebop_autonomy"	"github"	"indigo-devel"	"6"	"0"	"70"	"16"	"159"	"9"	"9"	"9"
"RoboJackets/igvc-software"	"The code base for our Intelligent Ground Vehicle Competition team."	"https://github.com/RoboJackets/igvc-software"	"github"	"master"	"37"	"0"	"28"	"4"	"6686"	"22"	"0"	"95"
"ZachR0/Security-For-Robotics"	"Security for Robotics - OSU Computer Science Capstone Project 🔥"	"https://github.com/ZachR0/Security-For-Robotics"	"github"	"master"	"11"	"0"	"0"	"0"	"444"	"2"	"0"	"8"
"rst-tu-dortmund/teb_local_planner"	"An optimal trajectory planner considering distinctive topologies for mobile robots based on Timed-Elastic-Bands (ROS Package)"	"https://github.com/rst-tu-dortmund/teb_local_planner"	"github"	"kinetic-devel"	"1"	"0"	"40"	"12"	"275"	"12"	"45"	"11"
"ros/actionlib"	"Provides a standardized interface for interfacing with preemptable tasks. Examples of this include moving the base to a target location, performing a laser scan and returning the resulting point cloud, detecting the handle of a door, etc."	"https://github.com/ros/actionlib"	"github"	"indigo-devel"	"15"	"0"	"28"	"16"	"739"	"11"	"99"	"67"
"ros-drivers/omron"	"ROS driver for OMRON OS32C laser scanner."	"https://github.com/ros-drivers/omron"	"github"	"indigo-devel"	"1"	"0"	"9"	"1"	"158"	"6"	"4"	"6"
"ipa320/cob_robots"	""	"https://github.com/ipa320/cob_robots"	"github"	"indigo_dev"	"156"	"0"	"3"	"8"	"4056"	"15"	"29"	"121"
"SICKAG/sick_ldmrs_laser"	"A ROS driver for the SICK LD-MRS series of laser scanners."	"https://github.com/SICKAG/sick_ldmrs_laser"	"github"	"indigo"	"5"	"0"	"1"	"0"	"102"	"6"	"0"	"4"
"ros-industrial/universal_robot"	"ROS-Industrial universal robot meta-package (http://wiki.ros.org/universal_robot)"	"https://github.com/ros-industrial/universal_robot"	"github"	"kinetic-devel"	"199"	"0"	"28"	"18"	"685"	"10"	"16"	"63"
"tork-a/spur"	"ROS package suite for SPUR, mobile base robot with extensible arm made at Tamagawa University."	"https://github.com/tork-a/spur"	"github"	"master"	"19"	"0"	"6"	"2"	"178"	"2"	"11"	"4"
"AutoRally/autorally"	"Software for the AutoRally platform"	"https://github.com/AutoRally/autorally"	"github"	"kinetic-devel"	"41"	"0"	"14"	"1"	"561"	"35"	"11"	"37"
"ipa320/cob_driver"	"The cob_driver stack includes packages that provide access to the Care-O-bot hardware over ROS messages and services. E.g. for mobile base, arm, camera_sensors, scanners, etc..."	"https://github.com/ipa320/cob_driver"	"github"	"indigo_dev"	"4"	"0"	"13"	"6"	"3191"	"18"	"46"	"117"
"Pankaj-Baranwal/pocketsphinx"	"Updated ROS bindings to pocketsphinx"	"https://github.com/Pankaj-Baranwal/pocketsphinx"	"github"	"kinetic-devel"	"9"	"0"	"1"	"0"	"214"	"6"	"9"	"8"
"ros/urdf"	"Repository for URDF parsing code"	"https://github.com/ros/urdf"	"github"	"melodic-devel"	"1"	"0"	"6"	"2"	"795"	"4"	"4"	"68"
"hbrobotics/ros_arduino_bridge"	"ROS + Arduino = Robot"	"https://github.com/hbrobotics/ros_arduino_bridge"	"github"	"indigo-devel"	"1"	"0"	"17"	"4"	"111"	"7"	"2"	"13"
"fetchrobotics/fetch_ros"	"Open ROS Components for Robots from Fetch Robotics"	"https://github.com/fetchrobotics/fetch_ros"	"github"	"melodic-devel"	"40"	"0"	"9"	"1"	"276"	"3"	"42"	"30"
"ipa320/cob_environment_perception"	""	"https://github.com/ipa320/cob_environment_perception"	"github"	"indigo_dev"	"58"	"0"	"3"	"1"	"5022"	"10"	"3"	"47"
"gribot-robotics/gribot_ros"	"Ros configuration files"	"https://github.com/gribot-robotics/gribot_ros"	"github"	"master"	"5"	"0"	"1"	"0"	"102"	"4"	"0"	"2"
"CopterExpress/clever"	"Software, RPi image and docs for CLEVER drone kit"	"https://github.com/CopterExpress/clever"	"github"	"master"	"11"	"0"	"1"	"3"	"2046"	"14"	"32"	"32"
"grassjelly/onine"	"ROS based service robot"	"https://github.com/grassjelly/onine"	"github"	"master"	"32"	"0"	"0"	"0"	"141"	"3"	"0"	"2"
"robotics-in-concert/rocon_app_platform"	"Robotics in concert app framework"	"https://github.com/robotics-in-concert/rocon_app_platform"	"github"	"devel"	"40"	"0"	"16"	"1"	"817"	"10"	"32"	"18"
"leggedrobotics/xpp"	" Visualization of Motions for Legged Robots in ros-rviz"	"https://github.com/leggedrobotics/xpp"	"github"	"master"	"13"	"0"	"1"	"0"	"282"	"2"	"12"	"7"
"ros/executive_smach"	"A procedural python-based task execution framework with ROS integration."	"https://github.com/ros/executive_smach"	"github"	"indigo-devel"	"7"	"0"	"16"	"10"	"155"	"6"	"14"	"28"
"xaxxontech/oculusprime_ros"	"Official ROS packages for Oculus Prime Robot http://wiki.ros.org/oculusprime_ros"	"https://github.com/xaxxontech/oculusprime_ros"	"github"	"master"	"14"	"0"	"0"	"0"	"107"	"4"	"6"	"7"
"DavidObando/carnd"	"Contains my assignments and labs for Udacity's Self-Driving Car Engineer nanodegree"	"https://github.com/DavidObando/carnd"	"github"	"master"	"14"	"0"	"1"	"0"	"153"	"3"	"0"	"1"
"RIVeR-Lab/wpi_jaco"	"ROS Packages for the JACO Arm Developed at WPI"	"https://github.com/RIVeR-Lab/wpi_jaco"	"github"	"develop"	"60"	"0"	"8"	"1"	"347"	"4"	"25"	"13"
"jhu-asco/aerial_autonomy"	"Easily extendable package for interacting with and defining state machines for autonomous aerial systems"	"https://github.com/jhu-asco/aerial_autonomy"	"github"	"master"	"38"	"0"	"0"	"4"	"1299"	"38"	"5"	"14"
"astuff/kvaser_interface"	"A Kvaser CAN interface ROS abstraction layer."	"https://github.com/astuff/kvaser_interface"	"github"	"master"	"3"	"0"	"3"	"0"	"269"	"2"	"15"	"15"
"jsk-ros-pkg/jsk_robot"	"jsk-ros-pkg/jsk_robot"	"https://github.com/jsk-ros-pkg/jsk_robot"	"github"	"master"	"164"	"0"	"52"	"45"	"2752"	"6"	"27"	"79"
"b-it-bots/mas_domestic_robotics"	"Robot-independent ROS packages for domestic applications"	"https://github.com/b-it-bots/mas_domestic_robotics"	"github"	"kinetic"	"58"	"0"	"39"	"4"	"1281"	"10"	"9"	"35"
"pal-robotics/reemc_robot"	"Scripts and configuration files to launch when bringing up REEM-C."	"https://github.com/pal-robotics/reemc_robot"	"github"	"kinetic-devel"	"26"	"0"	"0"	"0"	"307"	"8"	"43"	"23"
"davetcoleman/moveit_simple_grasps"	"Generate basic grasp poses for simple objects such as blocks or cylinders"	"https://github.com/davetcoleman/moveit_simple_grasps"	"github"	"kinetic-devel"	"4"	"0"	"1"	"0"	"109"	"5"	"6"	"6"
"ros-perception/vision_opencv"	""	"https://github.com/ros-perception/vision_opencv"	"github"	"kinetic"	"1"	"0"	"38"	"17"	"626"	"16"	"154"	"57"
"osrf/rqt_graphprofiler"	"An experimental visualization system for anonymous publish subscribe architectures."	"https://github.com/osrf/rqt_graphprofiler"	"github"	"master"	"3"	"0"	"9"	"1"	"112"	"3"	"4"	"3"
"RethinkRobotics/sawyer_robot"	"Sawyer-specific components for the Sawyer robot for use with the intera_sdk."	"https://github.com/RethinkRobotics/sawyer_robot"	"github"	"master"	"1"	"0"	"1"	"0"	"114"	"8"	"5"	"6"
"elggem/tensorflow_node"	"Tensorflow based ROS node for evaluating deep learning algorithms."	"https://github.com/elggem/tensorflow_node"	"github"	"master"	"2"	"0"	"0"	"0"	"169"	"4"	"1"	"2"
"SICKAG/sick_safetyscanners"	""	"https://github.com/SICKAG/sick_safetyscanners"	"github"	"master"	"1"	"0"	"0"	"2"	"210"	"2"	"3"	"5"
"husky/husky"	"Common packages for the Clearpath Husky"	"https://github.com/husky/husky"	"github"	"kinetic-devel"	"24"	"0"	"13"	"1"	"427"	"15"	"26"	"27"
"shadow-robot/ros_ethercat"	"Replace pr2_ethercat main loop with one based on ros_control"	"https://github.com/shadow-robot/ros_ethercat"	"github"	"kinetic-devel"	"1"	"0"	"9"	"0"	"311"	"11"	"12"	"21"
"UBC-Snowbots/Snowflake"	"UBC Snowbots Codebase"	"https://github.com/UBC-Snowbots/Snowflake"	"github"	"master"	"62"	"0"	"49"	"8"	"193"	"7"	"0"	"15"
"RexxarCHL/UR5_Plays_Jenga"	"ME530.707 Independent Project: where I make the UR5 play Jenga"	"https://github.com/RexxarCHL/UR5_Plays_Jenga"	"github"	"master"	"8"	"0"	"0"	"0"	"124"	"2"	"0"	"2"
"CIR-KIT/human_detector"	"Human detector package for Tshukuba Challenge"	"https://github.com/CIR-KIT/human_detector"	"github"	"master"	"12"	"0"	"1"	"0"	"120"	"3"	"0"	"5"
"mrsd16teamd/loco_car"	"Software for LOCO, our autonomous drifting RC car. "	"https://github.com/mrsd16teamd/loco_car"	"github"	"master"	"161"	"0"	"1"	"0"	"637"	"16"	"0"	"13"
"mcgill-robotics/ros-tritech-micron"	"🔊 Tritech Micron SONAR ROS driver"	"https://github.com/mcgill-robotics/ros-tritech-micron"	"github"	"master"	"1"	"0"	"1"	"0"	"120"	"3"	"1"	"9"
"jhu-lcsr/sp_segmenter"	"Superpixel-based semantic segmentation, with object pose estimation and tracking. Provided as a ROS package."	"https://github.com/jhu-lcsr/sp_segmenter"	"github"	"master"	"6"	"0"	"3"	"0"	"1007"	"4"	"0"	"9"
"jackal/jackal"	"Common packages for Jackal, including messages, robot description, and controllers"	"https://github.com/jackal/jackal"	"github"	"kinetic-devel"	"9"	"0"	"6"	"0"	"227"	"10"	"16"	"16"
"datlife/jetson-car"	"Autonomous Racing Car using NVIDIA Jetson TX2 using end-to-end driving approach. Paper: https://arxiv.org/abs/1604.07316"	"https://github.com/datlife/jetson-car"	"github"	"master"	"65"	"0"	"5"	"0"	"242"	"3"	"0"	"5"
"ros-industrial/staubli_experimental"	"Experimental packages for Staubli manipulators within ROS-Industrial (http://wiki.ros.org/staubli_experimental)"	"https://github.com/ros-industrial/staubli_experimental"	"github"	"kinetic-devel"	"45"	"0"	"8"	"2"	"101"	"4"	"0"	"5"
"jsk-ros-pkg/jsk_common"	"common programs for jsk-ros-pkg"	"https://github.com/jsk-ros-pkg/jsk_common"	"github"	"master"	"81"	"0"	"47"	"7"	"3887"	"2"	"108"	"84"
"chicagoedt/rmc_software_2017"	"Software Development Repository for RMC"	"https://github.com/chicagoedt/rmc_software_2017"	"github"	"rmc_2017"	"35"	"0"	"3"	"0"	"189"	"9"	"0"	"17"
"EndPointCorp/lg_ros_nodes"	"A ROS software stack for running Liquid Galaxy applications"	"https://github.com/EndPointCorp/lg_ros_nodes"	"github"	"master"	"63"	"0"	"42"	"4"	"2494"	"165"	"272"	"27"
"ros-industrial/industrial_moveit"	"ROS-Industrial movit meta-package (http://wiki.ros.org/industrial_moveit)"	"https://github.com/ros-industrial/industrial_moveit"	"github"	"melodic-devel"	"50"	"0"	"16"	"3"	"621"	"7"	"2"	"30"
"ScazLab/human_robot_collaboration"	"Yet another repo for the baxter collaboration task."	"https://github.com/ScazLab/human_robot_collaboration"	"github"	"master"	"13"	"0"	"2"	"0"	"1319"	"3"	"3"	"14"
"ros-drivers/openni2_camera"	"ROS wrapper for openni 2.0"	"https://github.com/ros-drivers/openni2_camera"	"github"	"indigo-devel"	"12"	"0"	"16"	"3"	"174"	"4"	"20"	"28"
"UTNuclearRoboticsPublic/jog_arm"	"A real-time robot arm jogger."	"https://github.com/UTNuclearRoboticsPublic/jog_arm"	"github"	"kinetic"	"3"	"0"	"12"	"0"	"322"	"16"	"3"	"14"
"devineproject/DEVINE"	"Integration of the VQA game GuessWhat?! on the robot IRL-1 using ROS"	"https://github.com/devineproject/DEVINE"	"github"	"master"	"3"	"0"	"0"	"0"	"566"	"10"	"1"	"18"
"start-jsk/rtmros_hironx"	"hironx controller and applications using rtmros packages"	"https://github.com/start-jsk/rtmros_hironx"	"github"	"indigo-devel"	"37"	"0"	"46"	"18"	"1171"	"5"	"56"	"25"
"PR2/pr2_navigation"	""	"https://github.com/PR2/pr2_navigation"	"github"	"kinetic-devel"	"20"	"0"	"5"	"0"	"225"	"9"	"36"	"26"
"ros-visualization/rqt_bag"	""	"https://github.com/ros-visualization/rqt_bag"	"github"	"master"	"1"	"0"	"18"	"6"	"300"	"4"	"5"	"28"
"CIR-KIT/steer_drive_ros"	"Steer drive package for ROS"	"https://github.com/CIR-KIT/steer_drive_ros"	"github"	"kinetic-devel"	"16"	"0"	"5"	"0"	"276"	"6"	"0"	"10"
"OSUrobotics/ros-3d-interaction"	"Contains packages for projecting interfaces into the world, and interacting with those interfaces"	"https://github.com/OSUrobotics/ros-3d-interaction"	"github"	"indigo-devel"	"20"	"0"	"1"	"0"	"318"	"10"	"1"	"4"
"StatueFungus/autonomous_driving"	"Ros package for basic autonomous lane tracking and object detection"	"https://github.com/StatueFungus/autonomous_driving"	"github"	"master"	"5"	"0"	"0"	"0"	"240"	"7"	"0"	"8"
"iitbmartian/GUI"	"GUI for controlling various subsystems of the Mars Rover Project, IIT-Bombay."	"https://github.com/iitbmartian/GUI"	"github"	"master"	"4"	"0"	"0"	"0"	"103"	"5"	"0"	"12"
"laboshinl/loam_velodyne"	"Laser Odometry and Mapping (Loam) is a realtime method for state estimation and mapping using a 3D lidar."	"https://github.com/laboshinl/loam_velodyne"	"github"	"master"	"3"	"0"	"74"	"6"	"150"	"3"	"0"	"17"
"zhenghung/CompactWarehouseRobotNavi"	"Source code for the Compact Warehouse Robot (Navigation)"	"https://github.com/zhenghung/CompactWarehouseRobotNavi"	"github"	"master-test"	"20"	"0"	"0"	"0"	"152"	"6"	"0"	"8"
"ros-planning/moveit_setup_assistant"	"THIS REPO HAS MOVED TO https://github.com/ros-planning/moveit"	"https://github.com/ros-planning/moveit_setup_assistant"	"github"	"kinetic-devel"	"26"	"0"	"6"	"0"	"285"	"7"	"41"	"27"
"ros-naoqi/naoqi_driver"	"c++ bridge based on libqi"	"https://github.com/ros-naoqi/naoqi_driver"	"github"	"master"	"1"	"0"	"17"	"10"	"719"	"7"	"21"	"26"
"evocortex/optris_drivers"	"ROS drivers for Optris thermal imagers"	"https://github.com/evocortex/optris_drivers"	"github"	"master"	"1"	"0"	"1"	"2"	"117"	"5"	"0"	"13"
"utexas-bwi/bwi_common"	"Common packages and data for BWI projects"	"https://github.com/utexas-bwi/bwi_common"	"github"	"master"	"28"	"0"	"10"	"1"	"758"	"20"	"18"	"33"
"anqixu/ueye_cam"	"A ROS nodelet and node that wraps the driver API for UEye cameras by IDS Imaging Development Systems GMBH."	"https://github.com/anqixu/ueye_cam"	"github"	"master"	"5"	"0"	"10"	"3"	"144"	"3"	"16"	"19"
"astuff/ibeo_lux"	"ROS Driver for Ibeo LUX and LUX Fusion Sensors"	"https://github.com/astuff/ibeo_lux"	"github"	"master"	"2"	"0"	"1"	"0"	"128"	"4"	"2"	"11"
"intel-ros/realsense"	"Intel(R) RealSense(TM) ROS Wrapper for D400 series and SR300 Camera"	"https://github.com/intel-ros/realsense"	"github"	"development"	"17"	"0"	"96"	"12"	"682"	"7"	"38"	"59"
"PR2/pr2_calibration"	""	"https://github.com/PR2/pr2_calibration"	"github"	"kinetic-devel"	"41"	"0"	"2"	"3"	"343"	"16"	"43"	"26"
"ros-controls/ros_control"	"Generic and simple controls framework for ROS"	"https://github.com/ros-controls/ros_control"	"github"	"melodic-devel"	"7"	"0"	"51"	"10"	"747"	"13"	"50"	"43"
"ros-aldebaran/romeo_robot"	"ROS stack for Aldebaran's Romeo robot"	"https://github.com/ros-aldebaran/romeo_robot"	"github"	"master"	"6"	"0"	"1"	"2"	"129"	"2"	"19"	"9"
"fkie/iop_core"	"The packages required by all other IOP ROS packages"	"https://github.com/fkie/iop_core"	"github"	"master"	"1"	"0"	"1"	"0"	"190"	"5"	"2"	"3"
"UbiquityRobotics/ubiquity_motor"	"Package that provides a ROS interface for the motors in UbiquityRobotics robots"	"https://github.com/UbiquityRobotics/ubiquity_motor"	"github"	"indigo-devel"	"2"	"0"	"12"	"0"	"368"	"7"	"16"	"7"
"ser94mor/self-driving-car-using-ros"	"Project: Programming a Real Self-Driving Car ||  Udacity: Self-Driving Car Engineer Nanodegree"	"https://github.com/ser94mor/self-driving-car-using-ros"	"github"	"master"	"14"	"0"	"0"	"1"	"120"	"8"	"0"	"23"
"tokyo-drift/capstone-project"	"Capstone project for Udacity's Self Driving Car Nanodegree"	"https://github.com/tokyo-drift/capstone-project"	"github"	"master"	"17"	"0"	"0"	"0"	"135"	"5"	"0"	"19"
"RethinkRobotics/baxter_examples"	"Example programs using the SDK for the Baxter Research Robot"	"https://github.com/RethinkRobotics/baxter_examples"	"github"	"master"	"5"	"0"	"0"	"1"	"650"	"9"	"6"	"21"
"tu-darmstadt-ros-pkg/hector_localization"	"The hector_localization stack is a collection of packages, that provide the full 6DOF pose of a robot or platform."	"https://github.com/tu-darmstadt-ros-pkg/hector_localization"	"github"	"catkin"	"1"	"0"	"9"	"0"	"236"	"12"	"10"	"10"
"splintered-reality/py_trees_ros"	"ROS extensions and implementations for py_trees"	"https://github.com/splintered-reality/py_trees_ros"	"github"	"devel"	"8"	"0"	"5"	"0"	"1107"	"6"	"20"	"11"
"Pitt-RAS/iarc7_vision"	"Computer vision code for IARC Mission 7 (see iarc7_common for more information about the team in general)"	"https://github.com/Pitt-RAS/iarc7_vision"	"github"	"master"	"6"	"0"	"1"	"0"	"395"	"7"	"2"	"9"
"PR2/pr2_hack_the_future"	""	"https://github.com/PR2/pr2_hack_the_future"	"github"	"indigo-devel"	"14"	"0"	"1"	"1"	"277"	"5"	"10"	"22"
"dmicha16/awsp_ros"	"Collection of packages as a ROS workspace for the AAU AWSP 5th and 6th semester project."	"https://github.com/dmicha16/awsp_ros"	"github"	"master"	"8"	"0"	"0"	"0"	"125"	"6"	"0"	"5"
"hasauino/rrt_exploration"	"A ROS package that implements a multi-robot RRT-based map exploration algorithm. It also has the image-based frontier detection that uses image processing to extract frontier points."	"https://github.com/hasauino/rrt_exploration"	"github"	"master"	"3"	"0"	"0"	"1"	"186"	"4"	"0"	"3"
"ros-drivers/microstrain_mips"	""	"https://github.com/ros-drivers/microstrain_mips"	"github"	"master"	"1"	"0"	"4"	"1"	"118"	"3"	"1"	"13"
"astuff/pacmod"	"A ROS driver for the AutonomouStuff PACMod drive-by-wire system."	"https://github.com/astuff/pacmod"	"github"	"master"	"1"	"0"	"0"	"0"	"209"	"4"	"15"	"12"
"tu-darmstadt-ros-pkg/hector_slam"	"hector_slam contains ROS packages related to performing SLAM in unstructed environments like those encountered in the Urban Search and Rescue (USAR) scenarios of the RoboCup Rescue competition."	"https://github.com/tu-darmstadt-ros-pkg/hector_slam"	"github"	"catkin"	"15"	"0"	"22"	"8"	"259"	"22"	"14"	"17"
"ROBOTIS-GIT/turtlebot3_applications"	"Applications for TurtleBot3"	"https://github.com/ROBOTIS-GIT/turtlebot3_applications"	"github"	"master"	"5"	"0"	"1"	"0"	"126"	"5"	"4"	"14"
"aau-ros/aau_multi_robot"	"Multi-robot exploration by Alpen-Adria-Universität Klagenfurt"	"https://github.com/aau-ros/aau_multi_robot"	"github"	"master"	"19"	"0"	"6"	"1"	"102"	"9"	"9"	"13"
"KumarRobotics/mrsl_quadrotor"	""	"https://github.com/KumarRobotics/mrsl_quadrotor"	"github"	"master"	"5"	"0"	"0"	"0"	"116"	"4"	"0"	"5"
"ros-drivers/openni_camera"	"A ROS driver for OpenNI depth (+ RGB) cameras. "	"https://github.com/ros-drivers/openni_camera"	"github"	"indigo-devel"	"14"	"0"	"16"	"3"	"120"	"9"	"13"	"23"
"KumarRobotics/flea3"	"ROS driver for flea3/grasshopper3 camera"	"https://github.com/KumarRobotics/flea3"	"github"	"master"	"3"	"0"	"5"	"0"	"139"	"3"	"0"	"7"
"mkhuthir/RoboND-Robot-Localization-Project"	"ROS Robot Localization Using AMCL ROS Package"	"https://github.com/mkhuthir/RoboND-Robot-Localization-Project"	"github"	"master"	"8"	"0"	"1"	"0"	"113"	"2"	"0"	"2"
"ScazLab/baxter_tictactoe"	"Playing TicTacToe with the Baxter collaborative robot."	"https://github.com/ScazLab/baxter_tictactoe"	"github"	"master"	"5"	"0"	"1"	"0"	"595"	"4"	"0"	"11"
"ros-planning/navigation"	"ROS Navigation stack.  Code for finding where the robot is and how it can get somewhere else."	"https://github.com/ros-planning/navigation"	"github"	"melodic-devel"	"38"	"0"	"65"	"39"	"1824"	"15"	"115"	"130"
"laas/hueblob"	"Stereo blob tracking for ROS"	"https://github.com/laas/hueblob"	"github"	"master"	"2"	"0"	"0"	"0"	"138"	"5"	"0"	"4"
"CIR-KIT/fifth_robot_pkg"	"CIR-KIT5 の開発レポジトリ"	"https://github.com/CIR-KIT/fifth_robot_pkg"	"github"	"master"	"32"	"0"	"0"	"0"	"1077"	"5"	"2"	"16"
"ros-naoqi/nao_robot"	""	"https://github.com/ros-naoqi/nao_robot"	"github"	"master"	"12"	"0"	"5"	"2"	"345"	"3"	"16"	"29"
"UbiquityRobotics/ubiquity_launches"	"Unified ROS launch files for Ubiquity Robotics platforms."	"https://github.com/UbiquityRobotics/ubiquity_launches"	"github"	"indigo"	"73"	"0"	"0"	"0"	"277"	"8"	"3"	"7"
"Nishida-Lab/forest_robot_project"	""	"https://github.com/Nishida-Lab/forest_robot_project"	"github"	"master"	"24"	"0"	"3"	"0"	"268"	"12"	"0"	"8"
"at-wat/mcl_3dl"	"A ROS node to perform a probabilistic 3-D/6-DOF localization system for mobile robots with 3-D LIDAR(s). It implements pointcloud based Monte Carlo localization that uses a reference pointcloud as a map."	"https://github.com/at-wat/mcl_3dl"	"github"	"master"	"7"	"0"	"17"	"0"	"201"	"3"	"5"	"3"
"osrf/capabilities"	"Implements the concept of capabilities as part of the robots-in-concert system."	"https://github.com/osrf/capabilities"	"github"	"master"	"23"	"0"	"10"	"1"	"277"	"3"	"3"	"9"
"team-vigir/vigir_footstep_planning_core"	"Provides the generic footstep planner"	"https://github.com/team-vigir/vigir_footstep_planning_core"	"github"	"master"	"15"	"0"	"0"	"0"	"117"	"5"	"1"	"7"
"team-vigir/flexbe_behavior_engine"	"Contains the behavior engine FlexBE."	"https://github.com/team-vigir/flexbe_behavior_engine"	"github"	"master"	"6"	"0"	"25"	"2"	"294"	"14"	"4"	"21"
"asymingt/deepdive"	"Rigid body tracking with HTC Vive trackers"	"https://github.com/asymingt/deepdive"	"github"	"master"	"4"	"0"	"0"	"0"	"708"	"2"	"0"	"22"
"Nishida-Lab/motoman_project"	"Motoman用のリポジトリ"	"https://github.com/Nishida-Lab/motoman_project"	"github"	"indigo-devel"	"157"	"0"	"12"	"1"	"828"	"4"	"0"	"14"
"roboception/rc_visard_ros"	"ROS interface for the Roboception rc_visard 3D sensor"	"https://github.com/roboception/rc_visard_ros"	"github"	"master"	"2"	"0"	"0"	"0"	"213"	"2"	"14"	"9"
"AlexisTM/flyingros"	"Flying Robot Operating System is designed to be the open source implementation example for your DIY drone."	"https://github.com/AlexisTM/flyingros"	"github"	"master"	"25"	"0"	"0"	"0"	"325"	"2"	"0"	"2"
"ethz-asl/asctec_mav_framework"	"Framework for data aquisition and position control to be used with the highlevel processor of Ascending Technologies helicopters "	"https://github.com/ethz-asl/asctec_mav_framework"	"github"	"master"	"1"	"0"	"15"	"2"	"269"	"8"	"5"	"19"
"ros/diagnostics"	"Packages related to gathering, viewing, and analyzing diagnostics data from robots."	"https://github.com/ros/diagnostics"	"github"	"indigo-devel"	"24"	"0"	"13"	"11"	"997"	"10"	"72"	"68"
"iirob/ros_opcua_communication"	""	"https://github.com/iirob/ros_opcua_communication"	"github"	"kinetic-devel"	"2"	"0"	"1"	"3"	"118"	"4"	"0"	"6"
"CIR-KIT/fourth_robot_pkg"	"4号機（KIT-C4）用リポジトリ"	"https://github.com/CIR-KIT/fourth_robot_pkg"	"github"	"indigo-devel"	"26"	"0"	"1"	"0"	"290"	"7"	"0"	"2"
"teamr3/URC-18"	"URC 2018 codebase"	"https://github.com/teamr3/URC-18"	"github"	"master"	"25"	"0"	"0"	"0"	"340"	"24"	"0"	"5"
"ethz-asl/ethz_piksi_ros"	"ROS drivers for the Piksi RTK GPS module"	"https://github.com/ethz-asl/ethz_piksi_ros"	"github"	"master"	"9"	"0"	"8"	"2"	"486"	"10"	"22"	"17"
"jsk-ros-pkg/openrave_planning"	"openrave ROS packages"	"https://github.com/jsk-ros-pkg/openrave_planning"	"github"	"master"	"15"	"0"	"2"	"0"	"643"	"2"	"10"	"9"
